DATE, EX_NUM, m, n, t, ERROR_UX, ERROR_VX, ERROR_DX, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD,LOW_RANK_ITE, APF_METHOD, APF_ITE,BOOL_LOG,SYLVESTER_BUILD_METHOD,GCD_METHOD, RANK_REVEALING_METRIC
28-Sep-2017 23:27:58,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:28:43,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:28:44,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:29:04,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:29:05,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:29:26,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:29:27,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:30:30,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:30:31,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:30:42,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:30:43,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:31:37,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:31:38,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:33:08,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:33:10,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:37:14,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:37:15,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:51:00,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:51:02,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:51:17,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:51:18,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:52:00,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:52:02,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:04,2,19,16,5,5,6.6056e-07,1.0927e-07,1.2259e-06,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:05,2,19,16,5,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:28,3,21,20,12,12,6.6925e-09,2.1833e-11,2.716e-09,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:30,3,21,20,12,14,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:40,3,21,20,12,12,5.9266e-08,2.3824e-10,2.66e-09,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,200,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:53:41,3,21,20,12,14,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,Standard STLN,22,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:54:31,4,5,6,2,2,3.4585e-10,2.9213e-10,1.0988e-09,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:54:32,4,5,6,2,2,1.8469e-10,4.7511e-10,1.3959e-09,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:54:33,4,5,6,2,2,5.5889e-10,4.2994e-10,9.1227e-10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:54:35,4,5,6,2,2,5.7304e-10,2.6554e-10,8.4524e-10,None,0,1.000000e-10,1.000000e-08,Standard STLN,2,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:08,4,5,6,2,2,3.4718e-08,3.0171e-08,1.1147e-07,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:09,4,5,6,2,2,1.8308e-08,4.796e-08,1.4194e-07,None,0,1.000000e-10,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:11,4,5,6,2,2,5.6514e-08,4.4213e-08,9.2376e-08,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:12,4,5,6,2,2,5.8011e-08,2.7058e-08,8.5235e-08,None,0,1.000000e-10,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:58,4,5,6,2,2,3.4589e-08,2.9216e-08,1.0987e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:55:59,4,5,6,2,2,1.8474e-08,4.7507e-08,1.3958e-07,None,0,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:56:01,4,5,6,2,2,5.5912e-08,4.2927e-08,9.1182e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:56:02,4,5,6,2,2,5.7365e-08,2.6392e-08,8.4255e-08,None,0,1.000000e-08,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:56:34,4,5,6,2,2,3.4589e-08,2.9216e-08,1.0987e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
28-Sep-2017 23:56:35,4,5,6,2,2,5.5912e-08,4.2927e-08,9.1182e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:06:19,4,5,6,2,2,3.4589e-08,2.9216e-08,1.0987e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:06:20,4,5,6,2,2,5.6002e-08,4.2661e-08,9.1008e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,59,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:06:40,5,9,9,6,6,2.6837e-07,1.2409e-07,5.7149e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:06:42,5,9,9,6,6,4.3324e-07,9.6885e-08,2.8031e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:06:59,6,26,28,16,18,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:06,7,30,38,16,27,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:08,7,30,38,16,27,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,59,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:18,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:20,8,25,24,16,16,1.9822e-05,1.0217e-07,1.9191e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,200,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:53,8,25,24,16,16,8.2139e-07,4.4834e-08,8.0381e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:07:55,8,25,24,16,16,1.9834e-05,1.0437e-07,1.9597e-07,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,10,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:17,9,35,31,23,23,1.037e-05,3.2584e-08,9.6498e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:24,10,35,31,23,23,0.00024841,1.0531e-05,3.7241e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:31,11,42,39,28,34,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:41,12,10,8,5,5,1.4863e-05,6.4046e-06,5.6848e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:42,12,10,8,5,5,1.8561e-05,7.1789e-06,6.5314e-06,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,8,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:56,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:08:57,13,4,4,3,3,1.0055e-08,5.3166e-09,9.2438e-09,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,2,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:09:46,13,4,4,3,3,9.671e-10,1.9878e-09,1.7926e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:09:47,13,4,4,3,3,1.0055e-08,5.3166e-09,9.2438e-09,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,2,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:11:11,15,13,11,8,8,9.6935e-05,6.9146e-05,2.9619e-05,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 00:11:13,15,13,11,8,8,1.0254e-06,8.98e-08,5.6939e-08,Geometric Mean Matlab Method,1,1.000000e-08,1.000000e-06,Standard STLN,3,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 17:01:46,8,25,24,16,19,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,T,ux and vx,Minimum Singular Values 
29-Sep-2017 17:02:24,8,25,24,16,19,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,T,ux and vx,Minimum Singular Values 
29-Sep-2017 17:02:25,8,25,24,16,1,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DT,ux and vx,Minimum Singular Values 
29-Sep-2017 17:02:26,8,25,24,16,7,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,TQ,ux and vx,Minimum Singular Values 
29-Sep-2017 17:02:27,8,25,24,16,16,0.00015672,1.6138e-05,2.3657e-05,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
29-Sep-2017 17:02:29,8,25,24,16,16,0.00015673,1.6138e-05,0.0057953,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ Denominator Removed,ux and vx,Minimum Singular Values 
03-Oct-2017 10:28:27,Random,10,12,6,6,6.9064e-07,5.5634e-07,6.7583e-07,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:28:43,Random,10,12,6,6,4.4849e-11,5.0224e-11,3.8079e-13,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:28:58,Random,10,12,6,6,1.536e-11,3.9794e-11,7.0876e-13,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:28:59,Random,10,12,6,6,4.4849e-11,5.0224e-11,3.8079e-13,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:29:42,Random,10,12,6,6,1.536e-09,3.9795e-09,7.0841e-11,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:29:43,Random,10,12,6,6,1.3062e-08,9.542e-09,2.2232e-10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:30:26,Random,15,12,6,2,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:30:27,Random,15,12,6,7,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:30:53,Random,15,12,6,6,4.2703e-05,0.00010679,0.00017634,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:30:55,Random,15,12,6,7,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:38:57,Random,15,12,6,6,1.0921e-05,2.9351e-06,1.6884e-05,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:38:58,Random,15,12,6,7,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:40:21,Random,15,12,6,6,1.1954e-05,1.3616e-05,1.4416e-05,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:40:23,Random,15,12,6,10,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:40:44,Random,15,12,6,10,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:40:45,Random,15,12,6,6,2.1747e-05,0.00010575,0.000107,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:42:46,Random,15,12,6,10,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:42:47,Random,15,12,6,6,2.1747e-05,0.00010575,0.000107,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:54:05,Random:m=15.n=10.t=7.low=-1.high=1,15,10,7,7,1.1654e-08,2.0092e-08,6.2467e-09,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:54:42,Random:m=15.n=10.t=7.low=-1.high=1,15,10,7,7,1.1654e-08,2.0092e-08,6.2467e-09,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:54:43,Random:m=15.n=10.t=7.low=-1.high=1,15,10,7,7,1.143e-11,1.9337e-12,1.7458e-12,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:55:12,Random:m=20.n=10.t=7.low=-1.high=1,20,10,7,7,8.9139e-11,3.6398e-11,1.0307e-11,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:55:14,Random:m=20.n=10.t=7.low=-1.high=1,20,10,7,7,5.8675e-11,2.961e-12,7.7357e-13,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:55:41,Random:m=20.n=10.t=8.low=-1.high=1,20,10,8,8,1.1217e-10,5.4795e-11,1.244e-11,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:55:43,Random:m=20.n=10.t=8.low=-1.high=1,20,10,8,8,2.5042e-10,7.973e-11,2.6436e-12,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:20,Random:m=20.n=20.t=8.low=-1.high=1,20,20,8,9,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:21,Random:m=20.n=20.t=8.low=-1.high=1,20,20,8,4,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:33,Random:m=20.n=15.t=8.low=-1.high=1,20,15,8,8,2.8667e-05,5.5729e-05,3.0531e-06,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:34,Random:m=20.n=15.t=8.low=-1.high=1,20,15,8,8,1.3375e-06,2.5636e-06,1.3843e-07,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:54,Random:m=20.n=15.t=8.low=-1.high=1,20,15,8,8,0.0028675,0.0055605,0.00030391,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:56:56,Random:m=20.n=15.t=8.low=-1.high=1,20,15,8,1,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:06,Random:m=18.n=10.t=8.low=-1.high=1,18,10,8,8,8.3856e-10,7.1713e-10,5.5829e-10,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:08,Random:m=18.n=10.t=8.low=-1.high=1,18,10,8,8,6.6595e-10,2.0447e-09,4.9552e-10,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:16,Random:m=18.n=10.t=8.low=-1.high=5,18,10,8,9,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:17,Random:m=18.n=10.t=8.low=-1.high=5,18,10,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:29,Random:m=18.n=10.t=8.low=-10.high=10,18,10,8,9,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:30,Random:m=18.n=10.t=8.low=-10.high=10,18,10,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:57,Random:m=18.n=10.t=8.low=-10.high=0,18,10,8,9,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:57:58,Random:m=18.n=10.t=8.low=-10.high=0,18,10,8,9,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:58:39,Random:m=18.n=10.t=8.low=-10.high=0,18,10,8,1,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:58:40,Random:m=18.n=10.t=8.low=-10.high=0,18,10,8,1,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:03,Random:m=18.n=15.t=8.low=-10.high=0,18,15,8,13,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:05,Random:m=18.n=15.t=8.low=-10.high=0,18,15,8,13,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:12,Random:m=15.n=15.t=8.low=-10.high=0,15,15,8,13,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:14,Random:m=15.n=15.t=8.low=-10.high=0,15,15,8,11,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:29,Random:m=15.n=15.t=8.low=-1.high=0,15,15,8,13,1000,1000,1000,None,0,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 10:59:30,Random:m=15.n=15.t=8.low=-1.high=0,15,15,8,10,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-10,1.000000e-08,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:00:15,Random:m=15.n=15.t=8.low=-1.high=0,15,15,8,13,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:00:16,Random:m=15.n=15.t=8.low=-1.high=0,15,15,8,10,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:00:42,Random:m=18.n=15.t=8.low=-1.high=0,18,15,8,11,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:00:43,Random:m=18.n=15.t=8.low=-1.high=0,18,15,8,11,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:04:38,Random:m=18.n=15.t=8.low=-1.high=0.seed=123,18,15,8,14,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:04:43,Random:m=18.n=15.t=8.low=-1.high=0.seed=123,18,15,8,11,1000,1000,1000,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:05:10,Random:m=10.n=7.t=4.low=-1.high=1.seed=123,10,7,4,5,1000,1000,1000,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:05:11,Random:m=10.n=7.t=4.low=-1.high=1.seed=123,10,7,4,4,9.3502e-12,1.3551e-11,2.9892e-11,Geometric Mean Matlab Method,1,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
03-Oct-2017 11:05:19,Random:m=15.n=7.t=4.low=-1.high=1.seed=123,15,7,4,4,5.7687e-11,1.4161e-10,7.801e-11,None,0,1.000000e-12,1.000000e-10,None,0,None,0,0,DTQ,ux and vx,Minimum Singular Values 
